"N","min(displacement (0))","q1(displacement (0))","med(displacement (0))","q3(displacement (0))","max(displacement (0))","avg(displacement (0))","std(displacement (0))","min(displacement (1))","q1(displacement (1))","med(displacement (1))","q3(displacement (1))","max(displacement (1))","avg(displacement (1))","std(displacement (1))","min(displacement (2))","q1(displacement (2))","med(displacement (2))","q3(displacement (2))","max(displacement (2))","avg(displacement (2))","std(displacement (2))","min(displacement (Magnitude))","q1(displacement (Magnitude))","med(displacement (Magnitude))","q3(displacement (Magnitude))","max(displacement (Magnitude))","avg(displacement (Magnitude))","std(displacement (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,0,0,0,0,0,0,0,-0.0453126,-0.0453126,-0.0453126,-0.0453126,-0.0453126,-0.0453126,0,0.0971967,0.0971967,0.0971967,0.0971967,0.0971967,0.0971967,0,0.1072400588,0.1072400588,0.1072400588,0.1072400588,0.1072400588,0.1072400588,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,529
1,0,0,0,0,0,0,0,-0.0454746,-0.0454746,-0.0454746,-0.0454746,-0.0454746,-0.0454746,0,0.0975698,0.0975698,0.0975698,0.0975698,0.0975698,0.0975698,0,0.1076466679,0.1076466679,0.1076466679,0.1076466679,0.1076466679,0.1076466679,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,530
1,0,0,0,0,0,0,0,-0.0456372,-0.0456372,-0.0456372,-0.0456372,-0.0456372,-0.0456372,0,0.0979435,0.0979435,0.0979435,0.0979435,0.0979435,0.0979435,0,0.1080540754,0.1080540754,0.1080540754,0.1080540754,0.1080540754,0.1080540754,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,531
1,0,0,0,0,0,0,0,-0.0458003,-0.0458003,-0.0458003,-0.0458003,-0.0458003,-0.0458003,0,0.0983176,0.0983176,0.0983176,0.0983176,0.0983176,0.0983176,0,0.1084620577,0.1084620577,0.1084620577,0.1084620577,0.1084620577,0.1084620577,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,532
1,0,0,0,0,0,0,0,-0.0459638,-0.0459638,-0.0459638,-0.0459638,-0.0459638,-0.0459638,0,0.0986923,0.0986923,0.0986923,0.0986923,0.0986923,0.0986923,0,0.1088707536,0.1088707536,0.1088707536,0.1088707536,0.1088707536,0.1088707536,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,533
1,0,0,0,0,0,0,0,-0.0461278,-0.0461278,-0.0461278,-0.0461278,-0.0461278,-0.0461278,0,0.0990676,0.0990676,0.0990676,0.0990676,0.0990676,0.0990676,0,0.1092802054,0.1092802054,0.1092802054,0.1092802054,0.1092802054,0.1092802054,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,534
1,0,0,0,0,0,0,0,-0.0462922,-0.0462922,-0.0462922,-0.0462922,-0.0462922,-0.0462922,0,0.0994435,0.0994435,0.0994435,0.0994435,0.0994435,0.0994435,0,0.1096903709,0.1096903709,0.1096903709,0.1096903709,0.1096903709,0.1096903709,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,535
1,0,0,0,0,0,0,0,-0.0464568,-0.0464568,-0.0464568,-0.0464568,-0.0464568,-0.0464568,0,0.09982,0.09982,0.09982,0.09982,0.09982,0.09982,0,0.1101011656,0.1101011656,0.1101011656,0.1101011656,0.1101011656,0.1101011656,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,536
1,0,0,0,0,0,0,0,-0.0466217,-0.0466217,-0.0466217,-0.0466217,-0.0466217,-0.0466217,0,0.100197,0.100197,0.100197,0.100197,0.100197,0.100197,0,0.110512541,0.110512541,0.110512541,0.110512541,0.110512541,0.110512541,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,537
1,0,0,0,0,0,0,0,-0.0467867,-0.0467867,-0.0467867,-0.0467867,-0.0467867,-0.0467867,0,0.100575,0.100575,0.100575,0.100575,0.100575,0.100575,0,0.1109248661,0.1109248661,0.1109248661,0.1109248661,0.1109248661,0.1109248661,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,538
1,0,0,0,0,0,0,0,-0.0469518,-0.0469518,-0.0469518,-0.0469518,-0.0469518,-0.0469518,0,0.100954,0.100954,0.100954,0.100954,0.100954,0.100954,0,0.111338141,0.111338141,0.111338141,0.111338141,0.111338141,0.111338141,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,539
1,0,0,0,0,0,0,0,-0.0471169,-0.0471169,-0.0471169,-0.0471169,-0.0471169,-0.0471169,0,0.101334,0.101334,0.101334,0.101334,0.101334,0.101334,0,0.1117523236,0.1117523236,0.1117523236,0.1117523236,0.1117523236,0.1117523236,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,540
1,0,0,0,0,0,0,0,-0.047282,-0.047282,-0.047282,-0.047282,-0.047282,-0.047282,0,0.101715,0.101715,0.101715,0.101715,0.101715,0.101715,0,0.1121674139,0.1121674139,0.1121674139,0.1121674139,0.1121674139,0.1121674139,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,541
1,0,0,0,0,0,0,0,-0.0474471,-0.0474471,-0.0474471,-0.0474471,-0.0474471,-0.0474471,0,0.102097,0.102097,0.102097,0.102097,0.102097,0.102097,0,0.1125834122,0.1125834122,0.1125834122,0.1125834122,0.1125834122,0.1125834122,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,542
1,0,0,0,0,0,0,0,-0.0476121,-0.0476121,-0.0476121,-0.0476121,-0.0476121,-0.0476121,0,0.10248,0.10248,0.10248,0.10248,0.10248,0.10248,0,0.1130002764,0.1130002764,0.1130002764,0.1130002764,0.1130002764,0.1130002764,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,543
1,0,0,0,0,0,0,0,-0.0477771,-0.0477771,-0.0477771,-0.0477771,-0.0477771,-0.0477771,0,0.102864,0.102864,0.102864,0.102864,0.102864,0.102864,0,0.1134180487,0.1134180487,0.1134180487,0.1134180487,0.1134180487,0.1134180487,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,544
1,0,0,0,0,0,0,0,-0.0479421,-0.0479421,-0.0479421,-0.0479421,-0.0479421,-0.0479421,0,0.103249,0.103249,0.103249,0.103249,0.103249,0.103249,0,0.1138367294,0.1138367294,0.1138367294,0.1138367294,0.1138367294,0.1138367294,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,545
1,0,0,0,0,0,0,0,-0.0481073,-0.0481073,-0.0481073,-0.0481073,-0.0481073,-0.0481073,0,0.103634,0.103634,0.103634,0.103634,0.103634,0.103634,0,0.1142554956,0.1142554956,0.1142554956,0.1142554956,0.1142554956,0.1142554956,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,546
1,0,0,0,0,0,0,0,-0.0482725,-0.0482725,-0.0482725,-0.0482725,-0.0482725,-0.0482725,0,0.104021,0.104021,0.104021,0.104021,0.104021,0.104021,0,0.1146760773,0.1146760773,0.1146760773,0.1146760773,0.1146760773,0.1146760773,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,547
1,0,0,0,0,0,0,0,-0.048438,-0.048438,-0.048438,-0.048438,-0.048438,-0.048438,0,0.104408,0.104408,0.104408,0.104408,0.104408,0.104408,0,0.1150967867,0.1150967867,0.1150967867,0.1150967867,0.1150967867,0.1150967867,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,548
1,0,0,0,0,0,0,0,-0.0486038,-0.0486038,-0.0486038,-0.0486038,-0.0486038,-0.0486038,0,0.104796,0.104796,0.104796,0.104796,0.104796,0.104796,0,0.1155185309,0.1155185309,0.1155185309,0.1155185309,0.1155185309,0.1155185309,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,549
1,0,0,0,0,0,0,0,-0.0487699,-0.0487699,-0.0487699,-0.0487699,-0.0487699,-0.0487699,0,0.105184,0.105184,0.105184,0.105184,0.105184,0.105184,0,0.1159404028,0.1159404028,0.1159404028,0.1159404028,0.1159404028,0.1159404028,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,550
1,0,0,0,0,0,0,0,-0.0489366,-0.0489366,-0.0489366,-0.0489366,-0.0489366,-0.0489366,0,0.105573,0.105573,0.105573,0.105573,0.105573,0.105573,0,0.1163634356,0.1163634356,0.1163634356,0.1163634356,0.1163634356,0.1163634356,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,551
1,0,0,0,0,0,0,0,-0.0491036,-0.0491036,-0.0491036,-0.0491036,-0.0491036,-0.0491036,0,0.105963,0.105963,0.105963,0.105963,0.105963,0.105963,0,0.1167875032,0.1167875032,0.1167875032,0.1167875032,0.1167875032,0.1167875032,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,552
1,0,0,0,0,0,0,0,-0.0492712,-0.0492712,-0.0492712,-0.0492712,-0.0492712,-0.0492712,0,0.106353,0.106353,0.106353,0.106353,0.106353,0.106353,0,0.1172118243,0.1172118243,0.1172118243,0.1172118243,0.1172118243,0.1172118243,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,553
1,0,0,0,0,0,0,0,-0.0494393,-0.0494393,-0.0494393,-0.0494393,-0.0494393,-0.0494393,0,0.106743,0.106743,0.106743,0.106743,0.106743,0.106743,0,0.1176363568,0.1176363568,0.1176363568,0.1176363568,0.1176363568,0.1176363568,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,554
1,0,0,0,0,0,0,0,-0.0496079,-0.0496079,-0.0496079,-0.0496079,-0.0496079,-0.0496079,0,0.107135,0.107135,0.107135,0.107135,0.107135,0.107135,0,0.1180629153,0.1180629153,0.1180629153,0.1180629153,0.1180629153,0.1180629153,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,555
1,0,0,0,0,0,0,0,-0.0497769,-0.0497769,-0.0497769,-0.0497769,-0.0497769,-0.0497769,0,0.107526,0.107526,0.107526,0.107526,0.107526,0.107526,0,0.1184887355,0.1184887355,0.1184887355,0.1184887355,0.1184887355,0.1184887355,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,556
1,0,0,0,0,0,0,0,-0.0499464,-0.0499464,-0.0499464,-0.0499464,-0.0499464,-0.0499464,0,0.107918,0.107918,0.107918,0.107918,0.107918,0.107918,0,0.1189156743,0.1189156743,0.1189156743,0.1189156743,0.1189156743,0.1189156743,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,557
1,0,0,0,0,0,0,0,-0.0501161,-0.0501161,-0.0501161,-0.0501161,-0.0501161,-0.0501161,0,0.108311,0.108311,0.108311,0.108311,0.108311,0.108311,0,0.1193436056,0.1193436056,0.1193436056,0.1193436056,0.1193436056,0.1193436056,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,558
1,0,0,0,0,0,0,0,-0.0502862,-0.0502862,-0.0502862,-0.0502862,-0.0502862,-0.0502862,0,0.108705,0.108705,0.108705,0.108705,0.108705,0.108705,0,0.1197726135,0.1197726135,0.1197726135,0.1197726135,0.1197726135,0.1197726135,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,559
1,0,0,0,0,0,0,0,-0.0504563,-0.0504563,-0.0504563,-0.0504563,-0.0504563,-0.0504563,0,0.109099,0.109099,0.109099,0.109099,0.109099,0.109099,0,0.1202016223,0.1202016223,0.1202016223,0.1202016223,0.1202016223,0.1202016223,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,560
1,0,0,0,0,0,0,0,-0.0506266,-0.0506266,-0.0506266,-0.0506266,-0.0506266,-0.0506266,0,0.109495,0.109495,0.109495,0.109495,0.109495,0.109495,0,0.1206325315,0.1206325315,0.1206325315,0.1206325315,0.1206325315,0.1206325315,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,561
1,0,0,0,0,0,0,0,-0.0507969,-0.0507969,-0.0507969,-0.0507969,-0.0507969,-0.0507969,0,0.109891,0.109891,0.109891,0.109891,0.109891,0.109891,0,0.1210634418,0.1210634418,0.1210634418,0.1210634418,0.1210634418,0.1210634418,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,562
1,0,0,0,0,0,0,0,-0.0509673,-0.0509673,-0.0509673,-0.0509673,-0.0509673,-0.0509673,0,0.110288,0.110288,0.110288,0.110288,0.110288,0.110288,0,0.1214953028,0.1214953028,0.1214953028,0.1214953028,0.1214953028,0.1214953028,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,563
1,0,0,0,0,0,0,0,-0.0511375,-0.0511375,-0.0511375,-0.0511375,-0.0511375,-0.0511375,0,0.110686,0.110686,0.110686,0.110686,0.110686,0.110686,0,0.121927989,0.121927989,0.121927989,0.121927989,0.121927989,0.121927989,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,564
1,0,0,0,0,0,0,0,-0.0513077,-0.0513077,-0.0513077,-0.0513077,-0.0513077,-0.0513077,0,0.111085,0.111085,0.111085,0.111085,0.111085,0.111085,0,0.1223615843,0.1223615843,0.1223615843,0.1223615843,0.1223615843,0.1223615843,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,565
1,0,0,0,0,0,0,0,-0.0514779,-0.0514779,-0.0514779,-0.0514779,-0.0514779,-0.0514779,0,0.111485,0.111485,0.111485,0.111485,0.111485,0.111485,0,0.1227960888,0.1227960888,0.1227960888,0.1227960888,0.1227960888,0.1227960888,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,566
1,0,0,0,0,0,0,0,-0.0516481,-0.0516481,-0.0516481,-0.0516481,-0.0516481,-0.0516481,0,0.111886,0.111886,0.111886,0.111886,0.111886,0.111886,0,0.1232315026,0.1232315026,0.1232315026,0.1232315026,0.1232315026,0.1232315026,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,567
1,0,0,0,0,0,0,0,-0.0518183,-0.0518183,-0.0518183,-0.0518183,-0.0518183,-0.0518183,0,0.112288,0.112288,0.112288,0.112288,0.112288,0.112288,0,0.1236678259,0.1236678259,0.1236678259,0.1236678259,0.1236678259,0.1236678259,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,568
1,0,0,0,0,0,0,0,-0.0519886,-0.0519886,-0.0519886,-0.0519886,-0.0519886,-0.0519886,0,0.112691,0.112691,0.112691,0.112691,0.112691,0.112691,0,0.1241051007,0.1241051007,0.1241051007,0.1241051007,0.1241051007,0.1241051007,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,569
1,0,0,0,0,0,0,0,-0.0521591,-0.0521591,-0.0521591,-0.0521591,-0.0521591,-0.0521591,0,0.113095,0.113095,0.113095,0.113095,0.113095,0.113095,0,0.1245433689,0.1245433689,0.1245433689,0.1245433689,0.1245433689,0.1245433689,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,570
1,0,0,0,0,0,0,0,-0.0523298,-0.0523298,-0.0523298,-0.0523298,-0.0523298,-0.0523298,0,0.113499,0.113499,0.113499,0.113499,0.113499,0.113499,0,0.1249817225,0.1249817225,0.1249817225,0.1249817225,0.1249817225,0.1249817225,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,571
1,0,0,0,0,0,0,0,-0.0525009,-0.0525009,-0.0525009,-0.0525009,-0.0525009,-0.0525009,0,0.113904,0.113904,0.113904,0.113904,0.113904,0.113904,0,0.1254211534,0.1254211534,0.1254211534,0.1254211534,0.1254211534,0.1254211534,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,572
1,0,0,0,0,0,0,0,-0.0526724,-0.0526724,-0.0526724,-0.0526724,-0.0526724,-0.0526724,0,0.114309,0.114309,0.114309,0.114309,0.114309,0.114309,0,0.1258607532,0.1258607532,0.1258607532,0.1258607532,0.1258607532,0.1258607532,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,573
1,0,0,0,0,0,0,0,-0.0528444,-0.0528444,-0.0528444,-0.0528444,-0.0528444,-0.0528444,0,0.114715,0.114715,0.114715,0.114715,0.114715,0.114715,0,0.126301472,0.126301472,0.126301472,0.126301472,0.126301472,0.126301472,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,574
1,0,0,0,0,0,0,0,-0.0530168,-0.0530168,-0.0530168,-0.0530168,-0.0530168,-0.0530168,0,0.115122,0.115122,0.115122,0.115122,0.115122,0.115122,0,0.1267432679,0.1267432679,0.1267432679,0.1267432679,0.1267432679,0.1267432679,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,575
1,0,0,0,0,0,0,0,-0.0531898,-0.0531898,-0.0531898,-0.0531898,-0.0531898,-0.0531898,0,0.115529,0.115529,0.115529,0.115529,0.115529,0.115529,0,0.1271853162,0.1271853162,0.1271853162,0.1271853162,0.1271853162,0.1271853162,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,576
1,0,0,0,0,0,0,0,-0.0533632,-0.0533632,-0.0533632,-0.0533632,-0.0533632,-0.0533632,0,0.115936,0.115936,0.115936,0.115936,0.115936,0.115936,0,0.1276275331,0.1276275331,0.1276275331,0.1276275331,0.1276275331,0.1276275331,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,577
1,0,0,0,0,0,0,0,-0.0535371,-0.0535371,-0.0535371,-0.0535371,-0.0535371,-0.0535371,0,0.116345,0.116345,0.116345,0.116345,0.116345,0.116345,0,0.1280717771,0.1280717771,0.1280717771,0.1280717771,0.1280717771,0.1280717771,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,578
1,0,0,0,0,0,0,0,-0.0537114,-0.0537114,-0.0537114,-0.0537114,-0.0537114,-0.0537114,0,0.116753,0.116753,0.116753,0.116753,0.116753,0.116753,0,0.1285152812,0.1285152812,0.1285152812,0.1285152812,0.1285152812,0.1285152812,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,579
1,0,0,0,0,0,0,0,-0.0538861,-0.0538861,-0.0538861,-0.0538861,-0.0538861,-0.0538861,0,0.117163,0.117163,0.117163,0.117163,0.117163,0.117163,0,0.1289607706,0.1289607706,0.1289607706,0.1289607706,0.1289607706,0.1289607706,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,580
1,0,0,0,0,0,0,0,-0.0540611,-0.0540611,-0.0540611,-0.0540611,-0.0540611,-0.0540611,0,0.117573,0.117573,0.117573,0.117573,0.117573,0.117573,0,0.1294063865,0.1294063865,0.1294063865,0.1294063865,0.1294063865,0.1294063865,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,581
1,0,0,0,0,0,0,0,-0.0542362,-0.0542362,-0.0542362,-0.0542362,-0.0542362,-0.0542362,0,0.117983,0.117983,0.117983,0.117983,0.117983,0.117983,0,0.1298520453,0.1298520453,0.1298520453,0.1298520453,0.1298520453,0.1298520453,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,582
1,0,0,0,0,0,0,0,-0.0544115,-0.0544115,-0.0544115,-0.0544115,-0.0544115,-0.0544115,0,0.118395,0.118395,0.118395,0.118395,0.118395,0.118395,0,0.1302996061,0.1302996061,0.1302996061,0.1302996061,0.1302996061,0.1302996061,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,583
1,0,0,0,0,0,0,0,-0.0545868,-0.0545868,-0.0545868,-0.0545868,-0.0545868,-0.0545868,0,0.118808,0.118808,0.118808,0.118808,0.118808,0.118808,0,0.1307480768,0.1307480768,0.1307480768,0.1307480768,0.1307480768,0.1307480768,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,584
1,0,0,0,0,0,0,0,-0.0547621,-0.0547621,-0.0547621,-0.0547621,-0.0547621,-0.0547621,0,0.119221,0.119221,0.119221,0.119221,0.119221,0.119221,0,0.1311965489,0.1311965489,0.1311965489,0.1311965489,0.1311965489,0.1311965489,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,585
1,0,0,0,0,0,0,0,-0.0549374,-0.0549374,-0.0549374,-0.0549374,-0.0549374,-0.0549374,0,0.119636,0.119636,0.119636,0.119636,0.119636,0.119636,0,0.1316468397,0.1316468397,0.1316468397,0.1316468397,0.1316468397,0.1316468397,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,586
1,0,0,0,0,0,0,0,-0.0551127,-0.0551127,-0.0551127,-0.0551127,-0.0551127,-0.0551127,0,0.120051,0.120051,0.120051,0.120051,0.120051,0.120051,0,0.1320971321,0.1320971321,0.1320971321,0.1320971321,0.1320971321,0.1320971321,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,587
1,0,0,0,0,0,0,0,-0.0552878,-0.0552878,-0.0552878,-0.0552878,-0.0552878,-0.0552878,0,0.120467,0.120467,0.120467,0.120467,0.120467,0.120467,0,0.1325482513,0.1325482513,0.1325482513,0.1325482513,0.1325482513,0.1325482513,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,588
1,0,0,0,0,0,0,0,-0.0554629,-0.0554629,-0.0554629,-0.0554629,-0.0554629,-0.0554629,0,0.120885,0.120885,0.120885,0.120885,0.120885,0.120885,0,0.1330011898,0.1330011898,0.1330011898,0.1330011898,0.1330011898,0.1330011898,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,589
1,0,0,0,0,0,0,0,-0.0556381,-0.0556381,-0.0556381,-0.0556381,-0.0556381,-0.0556381,0,0.121303,0.121303,0.121303,0.121303,0.121303,0.121303,0,0.1334541718,0.1334541718,0.1334541718,0.1334541718,0.1334541718,0.1334541718,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,590
1,0,0,0,0,0,0,0,-0.0558133,-0.0558133,-0.0558133,-0.0558133,-0.0558133,-0.0558133,0,0.121722,0.121722,0.121722,0.121722,0.121722,0.121722,0,0.1339080645,0.1339080645,0.1339080645,0.1339080645,0.1339080645,0.1339080645,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,591
1,0,0,0,0,0,0,0,-0.0559886,-0.0559886,-0.0559886,-0.0559886,-0.0559886,-0.0559886,0,0.122142,0.122142,0.122142,0.122142,0.122142,0.122142,0,0.1343629097,0.1343629097,0.1343629097,0.1343629097,0.1343629097,0.1343629097,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,592
1,0,0,0,0,0,0,0,-0.0561642,-0.0561642,-0.0561642,-0.0561642,-0.0561642,-0.0561642,0,0.122563,0.122563,0.122563,0.122563,0.122563,0.122563,0,0.1348187907,0.1348187907,0.1348187907,0.1348187907,0.1348187907,0.1348187907,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,593
1,0,0,0,0,0,0,0,-0.0563401,-0.0563401,-0.0563401,-0.0563401,-0.0563401,-0.0563401,0,0.122984,0.122984,0.122984,0.122984,0.122984,0.122984,0,0.1352747986,0.1352747986,0.1352747986,0.1352747986,0.1352747986,0.1352747986,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,594
1,0,0,0,0,0,0,0,-0.0565163,-0.0565163,-0.0565163,-0.0565163,-0.0565163,-0.0565163,0,0.123406,0.123406,0.123406,0.123406,0.123406,0.123406,0,0.1357318423,0.1357318423,0.1357318423,0.1357318423,0.1357318423,0.1357318423,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,595
1,0,0,0,0,0,0,0,-0.056693,-0.056693,-0.056693,-0.056693,-0.056693,-0.056693,0,0.123829,0.123829,0.123829,0.123829,0.123829,0.123829,0,0.1361900051,0.1361900051,0.1361900051,0.1361900051,0.1361900051,0.1361900051,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,596
